UDI,machine_id,timestamp,Product ID,Type,Air temperature [K],Process temperature [K],temp_diff,Rotational speed [rpm],Torque [Nm],power_w,Tool wear [min],Machine failure,failure_type,is_rnf_only
4189,9,2026-01-02 01:25:00,M19048,M,302.3,310.8,8.5,1611,31.8,5364.772110829146,169,0,NoFailure,False
4190,10,2026-01-02 01:25:00,L51369,L,302.4,310.9,8.5,1560,31.8,5194.937611976082,172,0,NoFailure,False
4191,11,2026-01-02 01:25:00,H33604,H,302.4,310.9,8.5,1444,40.7,6154.4637841865,174,0,NoFailure,False
4192,12,2026-01-02 01:25:00,L51371,L,302.4,311.0,8.600000000000023,1317,59.4,8192.20549905996,179,0,NoFailure,False
4193,13,2026-01-02 01:25:00,M19052,M,302.5,311.0,8.5,1463,43.1,6603.135574996684,181,0,NoFailure,False
4194,14,2026-01-02 01:25:00,L51373,L,302.4,311.1,8.700000000000045,1634,34.2,5852.033131400924,184,0,NoFailure,False
4195,15,2026-01-02 01:25:00,L51374,L,302.4,311.0,8.600000000000023,1423,46.2,6884.548972929745,186,0,NoFailure,False
4196,16,2026-01-02 01:25:00,L51375,L,302.5,311.0,8.5,1548,38.4,6224.87734752896,188,0,NoFailure,False
4197,17,2026-01-02 01:25:00,M19056,M,302.5,311.0,8.5,1563,35.6,5826.900390172205,190,0,NoFailure,False
4198,18,2026-01-02 01:25:00,L51377,L,302.4,311.0,8.600000000000023,1573,36.5,6012.432380317706,193,0,NoFailure,False
4199,19,2026-01-02 01:25:00,M19058,M,302.4,311.1,8.700000000000045,1432,44.5,6673.161675245199,195,0,NoFailure,False
4200,20,2026-01-02 01:25:00,M19059,M,302.5,311.1,8.600000000000023,1638,32.0,5488.990684352087,198,0,NoFailure,False
4201,1,2026-01-02 01:30:00,L51380,L,302.5,311.1,8.600000000000023,1571,34.2,5626.403947020104,201,0,NoFailure,False
4202,2,2026-01-02 01:30:00,L51381,L,302.4,311.0,8.600000000000023,2211,15.4,3565.644829971344,203,0,NoFailure,False
4203,3,2026-01-02 01:30:00,L51382,L,302.4,311.0,8.600000000000023,1555,40.6,6611.272299969481,205,0,NoFailure,False
4204,4,2026-01-02 01:30:00,M19063,M,302.3,310.9,8.599999999999966,1558,31.9,5204.592773398114,207,0,NoFailure,False
4205,5,2026-01-02 01:30:00,M19064,M,302.3,310.9,8.599999999999966,1523,43.2,6889.889680440848,210,0,NoFailure,False
4206,6,2026-01-02 01:30:00,L51385,L,302.3,310.8,8.5,1723,26.3,4745.365231271871,213,0,NoFailure,False
4207,7,2026-01-02 01:30:00,M19066,M,302.3,310.8,8.5,1721,28.4,5118.324639130539,215,0,NoFailure,False
4208,8,2026-01-02 01:30:00,M19067,M,302.3,310.9,8.599999999999966,1710,30.4,5443.751750140394,218,1,TWF,False
4209,9,2026-01-02 01:30:00,M19068,M,302.3,310.9,8.599999999999966,1627,32.3,5503.243043023872,0,0,NoFailure,False
4210,10,2026-01-02 01:30:00,M19069,M,302.2,310.8,8.600000000000023,1422,47.0,6998.840113667341,3,0,NoFailure,False
4211,11,2026-01-02 01:30:00,L51390,L,302.1,310.8,8.699999999999989,1565,35.3,5785.190511708043,6,0,NoFailure,False
4212,12,2026-01-02 01:30:00,L51391,L,302.1,310.7,8.599999999999966,1314,52.8,7265.372834397899,8,1,HDF,False
4213,13,2026-01-02 01:30:00,M19072,M,302.0,310.6,8.600000000000023,1392,60.5,8819.078897157267,10,0,NoFailure,False
4214,14,2026-01-02 01:30:00,L51393,L,302.1,310.7,8.599999999999966,1465,40.7,6243.967758887274,13,0,NoFailure,False
4215,15,2026-01-02 01:30:00,L51394,L,301.9,310.6,8.700000000000045,1573,36.6,6028.904797798029,15,0,NoFailure,False
4216,16,2026-01-02 01:30:00,M19075,M,302.0,310.7,8.699999999999989,2157,17.8,4020.673109917289,17,0,NoFailure,False
4217,17,2026-01-02 01:30:00,L51396,L,301.9,310.7,8.800000000000011,1370,50.3,7216.343045050873,20,0,NoFailure,False
4218,18,2026-01-02 01:30:00,L51397,L,301.9,310.6,8.700000000000045,1462,38.8,5940.290941015773,22,0,NoFailure,False
4219,19,2026-01-02 01:30:00,M19078,M,302.0,310.6,8.600000000000023,1479,40.5,6272.660971790061,24,0,NoFailure,False
4220,20,2026-01-02 01:30:00,L51399,L,301.9,310.7,8.800000000000011,1717,26.8,4818.742363684216,27,0,NoFailure,False
4221,1,2026-01-02 01:35:00,M19080,M,301.9,310.6,8.700000000000045,1260,65.9,8695.30014660583,29,0,NoFailure,False
4222,2,2026-01-02 01:35:00,L51401,L,301.9,310.6,8.700000000000045,1467,39.3,6037.418513889256,32,0,NoFailure,False
4223,3,2026-01-02 01:35:00,M19082,M,302.0,310.6,8.600000000000023,1535,38.6,6204.750210594961,34,0,NoFailure,False
4224,4,2026-01-02 01:35:00,L51403,L,302.0,310.7,8.699999999999989,1657,31.9,5535.3082320415115,37,0,NoFailure,False
4225,5,2026-01-02 01:35:00,L51404,L,302.0,310.7,8.699999999999989,1698,28.1,4996.577451828422,39,0,NoFailure,False
4226,6,2026-01-02 01:35:00,L51405,L,302.1,310.7,8.599999999999966,1359,49.3,7016.087457335549,41,1,HDF,False
4227,7,2026-01-02 01:35:00,L51406,L,302.1,310.8,8.699999999999989,1596,37.1,6200.624252243247,43,0,NoFailure,False
4228,8,2026-01-02 01:35:00,L51407,L,302.2,310.8,8.600000000000023,1383,46.9,6792.406060399956,45,0,NoFailure,False
4229,9,2026-01-02 01:35:00,L51408,L,302.2,310.8,8.600000000000023,2203,16.6,3829.5805007749345,47,0,NoFailure,False
4230,10,2026-01-02 01:35:00,M19089,M,302.2,310.8,8.600000000000023,1408,46.8,6900.445431756907,49,0,NoFailure,False
4231,11,2026-01-02 01:35:00,L51410,L,302.2,310.8,8.600000000000023,1673,32.9,5763.953345369776,52,0,NoFailure,False
4232,12,2026-01-02 01:35:00,L51411,L,302.2,310.8,8.600000000000023,1340,47.8,6707.509754924447,54,0,NoFailure,False
4233,13,2026-01-02 01:35:00,L51412,L,302.2,310.9,8.699999999999989,1452,42.3,6431.845471547455,56,0,NoFailure,False
4234,14,2026-01-02 01:35:00,M19093,M,302.2,310.9,8.699999999999989,1302,53.4,7280.829470253561,58,0,NoFailure,False
4235,15,2026-01-02 01:35:00,H33648,H,302.2,310.9,8.699999999999989,1522,35.9,5721.866475787186,61,0,NoFailure,False
4236,16,2026-01-02 01:35:00,L51415,L,302.2,310.8,8.600000000000023,1438,41.4,6234.3021254897285,66,0,NoFailure,False
4237,17,2026-01-02 01:35:00,L51416,L,302.2,310.9,8.699999999999989,1604,40.5,6802.8047320833375,68,0,NoFailure,False
4238,18,2026-01-02 01:35:00,L51417,L,302.2,311.0,8.800000000000011,1832,23.2,4450.840919997827,70,0,NoFailure,False
4239,19,2026-01-02 01:35:00,M19098,M,302.3,311.0,8.699999999999989,1521,34.8,5542.9004142876865,72,0,NoFailure,False
4240,20,2026-01-02 01:35:00,L51419,L,302.3,311.0,8.699999999999989,1446,37.6,5693.571197953855,75,0,NoFailure,False
4241,1,2026-01-02 01:40:00,L51420,L,302.4,311.1,8.700000000000045,1905,20.9,4169.364690211693,77,0,NoFailure,False
4242,2,2026-01-02 01:40:00,L51421,L,302.4,311.0,8.600000000000023,1475,47.9,7398.712498591762,79,0,NoFailure,False
4243,3,2026-01-02 01:40:00,L51422,L,302.4,311.0,8.600000000000023,1462,48.5,7425.363676269716,81,0,NoFailure,False
4244,4,2026-01-02 01:40:00,M19103,M,302.4,310.9,8.5,1435,42.3,6356.541495640908,83,0,NoFailure,False
4245,5,2026-01-02 01:40:00,L51424,L,302.4,310.9,8.5,1469,39.6,6091.799482722897,86,0,NoFailure,False
4246,6,2026-01-02 01:40:00,M19105,M,302.6,311.1,8.5,1520,43.0,6844.483194620963,88,0,NoFailure,False
4247,7,2026-01-02 01:40:00,L51426,L,302.6,311.0,8.399999999999977,1537,35.5,5713.876358471556,91,0,NoFailure,False
4248,8,2026-01-02 01:40:00,L51427,L,302.6,311.0,8.399999999999977,1369,60.0,8601.680685528854,93,1,HDF,False
4249,9,2026-01-02 01:40:00,L51428,L,302.6,311.0,8.399999999999977,1506,37.2,5866.735785019724,95,0,NoFailure,False
4250,10,2026-01-02 01:40:00,L51429,L,302.5,310.9,8.399999999999977,1330,56.9,7924.876908190492,97,1,HDF,False
4251,11,2026-01-02 01:40:00,L51430,L,302.6,311.0,8.399999999999977,1660,38.0,6605.722152948138,99,0,NoFailure,False
4252,12,2026-01-02 01:40:00,H33665,H,302.5,310.9,8.399999999999977,1356,55.5,7880.999330795354,101,1,HDF,False
4253,13,2026-01-02 01:40:00,H33666,H,302.6,311.0,8.399999999999977,1438,51.0,7679.9374009656085,106,0,NoFailure,False
4254,14,2026-01-02 01:40:00,M19113,M,302.6,311.0,8.399999999999977,1329,48.6,6763.786151325753,111,1,HDF,False
4255,15,2026-01-02 01:40:00,L51434,L,302.6,311.0,8.399999999999977,1284,68.0,9143.291259007734,114,1,HDF,False
4256,16,2026-01-02 01:40:00,M19115,M,302.5,311.0,8.5,1387,52.1,7567.332248285437,116,0,NoFailure,False
4257,17,2026-01-02 01:40:00,M19116,M,302.6,311.0,8.399999999999977,1591,33.9,5648.049520403337,119,0,NoFailure,False
4258,18,2026-01-02 01:40:00,M19117,M,302.6,311.0,8.399999999999977,1589,39.0,6489.587944520436,122,0,NoFailure,False
4259,19,2026-01-02 01:40:00,M19118,M,302.7,311.1,8.400000000000034,1297,60.7,8244.366409085063,125,1,HDF,False
4260,20,2026-01-02 01:40:00,L51439,L,302.7,311.2,8.5,1545,35.1,5678.89996026159,128,0,NoFailure,False
4261,1,2026-01-02 01:45:00,H33674,H,302.7,311.1,8.400000000000034,1418,43.4,6444.579393770006,130,0,NoFailure,False
4262,2,2026-01-02 01:45:00,L51441,L,302.7,311.1,8.400000000000034,1730,28.1,5090.741455632021,135,0,NoFailure,False
4263,3,2026-01-02 01:45:00,L51442,L,302.6,311.0,8.399999999999977,2001,20.7,4337.565560884891,137,0,NoFailure,False
4264,4,2026-01-02 01:45:00,L51443,L,302.6,311.0,8.399999999999977,1620,36.2,6141.185319237328,139,0,NoFailure,False
4265,5,2026-01-02 01:45:00,M19124,M,302.6,311.0,8.399999999999977,1542,39.7,6410.671137062261,141,0,NoFailure,False
4266,6,2026-01-02 01:45:00,L51445,L,302.6,311.0,8.399999999999977,1424,38.0,5666.59538903503,144,0,NoFailure,False
4267,7,2026-01-02 01:45:00,L51446,L,302.7,311.1,8.400000000000034,1440,39.5,5956.459671206248,146,0,NoFailure,False
4268,8,2026-01-02 01:45:00,L51447,L,302.6,311.0,8.399999999999977,1520,42.8,6812.648389064587,148,0,NoFailure,False
4269,9,2026-01-02 01:45:00,L51448,L,302.7,311.0,8.300000000000011,1694,29.8,5286.378902146569,150,0,NoFailure,False
4270,10,2026-01-02 01:45:00,L51449,L,302.6,311.0,8.399999999999977,1610,39.2,6609.073185111967,152,0,NoFailure,False
4271,11,2026-01-02 01:45:00,L51450,L,302.6,310.9,8.299999999999955,1331,52.0,7247.86369134189,154,1,HDF,False
4272,12,2026-01-02 01:45:00,L51451,L,302.6,310.8,8.199999999999989,1470,41.2,6342.247249067074,156,0,NoFailure,False
4273,13,2026-01-02 01:45:00,L51452,L,302.5,310.8,8.300000000000011,1577,36.9,6093.778686094658,158,0,NoFailure,False
4274,14,2026-01-02 01:45:00,L51453,L,302.6,310.8,8.199999999999989,1486,36.4,5664.333442324444,160,0,NoFailure,False
4275,15,2026-01-02 01:45:00,L51454,L,302.4,310.6,8.200000000000045,1445,40.3,6098.197859760707,162,0,NoFailure,False
4276,16,2026-01-02 01:45:00,M19135,M,302.4,310.5,8.100000000000023,1500,36.7,5764.822519337271,164,0,NoFailure,False
4277,17,2026-01-02 01:45:00,M19136,M,302.2,310.4,8.199999999999989,1456,47.5,7242.41826407567,167,0,NoFailure,False
4278,18,2026-01-02 01:45:00,L51457,L,302.2,310.4,8.199999999999989,1743,28.1,5128.995582177232,170,0,NoFailure,False
4279,19,2026-01-02 01:45:00,L51458,L,302.0,310.1,8.100000000000023,1409,50.4,7436.526802165471,172,0,NoFailure,False
4280,20,2026-01-02 01:45:00,L51459,L,302.0,310.1,8.100000000000023,1361,45.4,6470.570836990706,174,1,HDF,False
4281,1,2026-01-02 01:50:00,L51460,L,302.1,310.1,8.0,1753,28.9,5305.280817945667,176,0,NoFailure,False
4282,2,2026-01-02 01:50:00,L51461,L,302.0,310.0,8.0,1832,22.9,4393.286942584062,178,0,NoFailure,False
4283,3,2026-01-02 01:50:00,L51462,L,301.9,309.9,8.0,1374,48.5,6978.419761419008,180,1,HDF,False
4284,4,2026-01-02 01:50:00,M19143,M,301.8,309.9,8.099999999999966,1334,61.0,8521.465353107194,182,1,HDF,False
4285,5,2026-01-02 01:50:00,L51464,L,301.8,310.0,8.199999999999989,1493,40.3,6300.767754064177,185,0,NoFailure,False
4286,6,2026-01-02 01:50:00,L51465,L,301.7,309.9,8.199999999999989,1317,49.0,6757.8799571370055,187,1,HDF,False
4287,7,2026-01-02 01:50:00,M19146,M,301.7,309.9,8.199999999999989,1434,47.9,7193.053371512262,189,0,NoFailure,False
4288,8,2026-01-02 01:50:00,M19147,M,301.7,309.9,8.199999999999989,1457,39.2,5981.005981806296,192,0,NoFailure,False
4289,9,2026-01-02 01:50:00,M19148,M,301.7,310.0,8.300000000000011,1391,50.6,7370.658076195206,195,0,NoFailure,False
4290,10,2026-01-02 01:50:00,M19149,M,301.8,310.0,8.199999999999989,1781,23.9,4457.490624447925,198,0,NoFailure,False
4291,11,2026-01-02 01:50:00,L51470,L,301.8,310.0,8.199999999999989,1642,32.6,5605.564715751291,201,0,NoFailure,False
4292,12,2026-01-02 01:50:00,L51471,L,301.8,310.0,8.199999999999989,2032,19.0,4043.0203056598248,203,0,NoFailure,False
4293,13,2026-01-02 01:50:00,M19152,M,301.8,310.1,8.300000000000011,2372,13.9,3452.694102099278,205,1,PWF,False
4294,14,2026-01-02 01:50:00,L51473,L,301.8,310.0,8.199999999999989,1393,44.9,6549.770387787705,208,0,NoFailure,False
4295,15,2026-01-02 01:50:00,M19154,M,301.7,310.1,8.400000000000034,1743,27.3,4982.974355638378,210,0,NoFailure,False
4296,16,2026-01-02 01:50:00,L51475,L,301.8,310.2,8.399999999999977,1457,40.4,6164.098001657509,213,0,NoFailure,False
4297,17,2026-01-02 01:50:00,L51476,L,301.8,310.2,8.399999999999977,2825,5.8,1715.833187635625,215,1,PWF,False
4298,18,2026-01-02 01:50:00,M19157,M,301.8,310.2,8.399999999999977,1609,34.2,5762.497740773613,217,0,NoFailure,False
4299,19,2026-01-02 01:50:00,M19158,M,301.8,310.2,8.399999999999977,1437,42.3,6365.400786924031,0,0,NoFailure,False
4300,20,2026-01-02 01:50:00,L51479,L,301.7,310.1,8.400000000000034,1402,50.1,7355.536543555927,3,0,NoFailure,False
4301,1,2026-01-02 01:55:00,M19160,M,301.7,310.1,8.400000000000034,1644,34.6,5956.710998618535,5,0,NoFailure,False
4302,2,2026-01-02 01:55:00,L51481,L,301.7,310.2,8.5,1471,51.1,7871.585024810098,8,0,NoFailure,False
4303,3,2026-01-02 01:55:00,L51482,L,301.7,310.1,8.400000000000034,2695,12.6,3555.968724598287,10,0,NoFailure,False
4304,4,2026-01-02 01:55:00,L51483,L,301.7,310.2,8.5,1435,48.1,7228.1240175018365,12,0,NoFailure,False
4305,5,2026-01-02 01:55:00,L51484,L,301.6,310.1,8.5,1694,26.3,4665.495474042106,14,0,NoFailure,False
4306,6,2026-01-02 01:55:00,L51485,L,301.6,310.1,8.5,1687,26.6,4699.215235190636,16,0,NoFailure,False
4307,7,2026-01-02 01:55:00,L51486,L,301.6,310.0,8.399999999999977,1869,22.9,4482.0159910969505,18,0,NoFailure,False
4308,8,2026-01-02 01:55:00,L51487,L,301.4,309.9,8.5,1259,63.9,8424.714771352139,20,1,HDF,False
4309,9,2026-01-02 01:55:00,H33722,H,301.4,309.9,8.5,1460,47.2,7216.447764805995,22,0,NoFailure,False
4310,10,2026-01-02 01:55:00,M19169,M,301.3,309.9,8.599999999999966,1501,39.5,6208.7819211670685,27,0,NoFailure,False
4311,11,2026-01-02 01:55:00,L51490,L,301.4,310.0,8.600000000000023,1776,25.6,4761.146498368404,30,0,NoFailure,False
4312,12,2026-01-02 01:55:00,M19171,M,301.5,310.1,8.600000000000023,1468,40.8,6272.126901038951,32,0,NoFailure,False
4313,13,2026-01-02 01:55:00,L51492,L,301.5,310.1,8.600000000000023,1430,46.5,6963.3401166817775,35,0,NoFailure,False
4314,14,2026-01-02 01:55:00,L51493,L,301.4,310.1,8.700000000000045,1502,46.6,7329.67076404137,37,0,NoFailure,False
4315,15,2026-01-02 01:55:00,H33728,H,301.4,310.1,8.700000000000045,1623,32.3,5489.713250662411,39,0,NoFailure,False
4316,16,2026-01-02 01:55:00,M19175,M,301.4,310.0,8.600000000000023,1651,29.8,5152.191007936237,44,0,NoFailure,False
4317,17,2026-01-02 01:55:00,L51496,L,301.5,310.1,8.600000000000023,1639,33.4,5732.631666613487,47,0,NoFailure,False
4318,18,2026-01-02 01:55:00,M19177,M,301.5,310.0,8.5,1417,44.6,6618.100028003282,49,0,NoFailure,False
4319,19,2026-01-02 01:55:00,L51498,L,301.5,310.1,8.600000000000023,1541,42.2,6809.946619382499,52,0,NoFailure,False
4320,20,2026-01-02 01:55:00,M19179,M,301.6,310.2,8.599999999999966,1411,45.1,6663.956808770181,54,0,NoFailure,False
4321,1,2026-01-02 02:00:00,L51500,L,301.7,310.3,8.600000000000023,1397,44.6,6524.690006436545,57,0,NoFailure,False
4322,2,2026-01-02 02:00:00,L51501,L,301.7,310.2,8.5,1686,28.9,5102.51195610747,59,0,NoFailure,False
4323,3,2026-01-02 02:00:00,M19182,M,301.7,310.1,8.400000000000034,1431,44.0,6593.574661354258,61,0,NoFailure,False
4324,4,2026-01-02 02:00:00,L51503,L,301.8,310.3,8.5,1341,50.5,7091.67417658092,64,1,HDF,False
4325,5,2026-01-02 02:00:00,L51504,L,301.7,310.2,8.5,1486,43.0,6691.38291263602,66,0,NoFailure,False
4326,6,2026-01-02 02:00:00,L51505,L,301.6,310.2,8.599999999999966,1384,57.1,8275.625255988281,68,0,NoFailure,False
4327,7,2026-01-02 02:00:00,L51506,L,301.6,310.1,8.5,1362,55.8,7958.659501192094,70,1,HDF,False
4328,8,2026-01-02 02:00:00,H33741,H,301.7,310.1,8.400000000000034,1660,29.3,5093.3594495100115,72,0,NoFailure,False
4329,9,2026-01-02 02:00:00,L51508,L,301.6,310.1,8.5,1326,48.2,6692.974652913838,77,1,HDF,False
4330,10,2026-01-02 02:00:00,L51509,L,301.6,310.0,8.399999999999977,1566,30.3,4968.931436476832,79,0,NoFailure,False
4331,11,2026-01-02 02:00:00,L51510,L,301.5,309.8,8.300000000000011,1549,38.5,6245.11967619359,81,0,NoFailure,False
4332,12,2026-01-02 02:00:00,M19191,M,301.6,309.9,8.299999999999955,1746,31.1,5686.345534850598,83,0,NoFailure,False
4333,13,2026-01-02 02:00:00,M19192,M,301.7,309.9,8.199999999999989,1452,41.5,6310.203004000458,86,0,NoFailure,False
4334,14,2026-01-02 02:00:00,L51513,L,301.6,309.8,8.199999999999989,1588,33.9,5637.399521307668,89,0,NoFailure,False
4335,15,2026-01-02 02:00:00,L51514,L,301.6,309.8,8.199999999999989,1472,42.5,6551.2678802859145,91,0,NoFailure,False
4336,16,2026-01-02 02:00:00,L51515,L,301.7,309.9,8.199999999999989,1607,37.7,6344.331172193956,93,0,NoFailure,False
4337,17,2026-01-02 02:00:00,H33750,H,301.6,309.9,8.299999999999955,1423,53.6,7987.2689382907865,95,0,NoFailure,False
4338,18,2026-01-02 02:00:00,L51517,L,301.6,309.9,8.299999999999955,1440,43.4,6544.565815958257,100,0,NoFailure,False
4339,19,2026-01-02 02:00:00,L51518,L,301.6,309.9,8.299999999999955,1397,43.7,6393.025858324598,102,0,NoFailure,False
4340,20,2026-01-02 02:00:00,L51519,L,301.7,309.9,8.199999999999989,1524,46.6,7437.029456990045,104,0,NoFailure,False
4341,1,2026-01-02 02:05:00,M19200,M,301.7,309.9,8.199999999999989,1533,40.9,6565.897230076131,106,0,NoFailure,False
4342,2,2026-01-02 02:05:00,L51521,L,301.7,309.8,8.100000000000023,1398,46.0,6734.3180122350805,109,0,NoFailure,False
4343,3,2026-01-02 02:05:00,M19202,M,301.7,309.8,8.100000000000023,1284,68.2,9170.183292122463,111,1,HDF,False
4344,4,2026-01-02 02:05:00,L51523,L,301.7,309.8,8.100000000000023,1491,39.3,6136.190186918119,114,0,NoFailure,False
4345,5,2026-01-02 02:05:00,H33758,H,301.8,309.9,8.099999999999966,1418,51.3,7617.671034571459,116,0,NoFailure,False
4346,6,2026-01-02 02:05:00,M19205,M,301.8,309.8,8.0,1546,39.8,6443.49030831676,121,0,NoFailure,False
4347,7,2026-01-02 02:05:00,L51526,L,301.8,309.7,7.899999999999977,1598,30.4,5087.201927908975,124,0,NoFailure,False
4348,8,2026-01-02 02:05:00,H33761,H,301.9,309.8,7.900000000000034,1724,27.5,4964.7635902230695,126,0,NoFailure,False
4349,9,2026-01-02 02:05:00,L51528,L,301.9,309.8,7.900000000000034,1507,44.7,7054.226392150131,131,0,NoFailure,False
4350,10,2026-01-02 02:05:00,L51529,L,301.9,309.7,7.800000000000011,1595,31.4,5244.679495657921,133,0,NoFailure,False
4351,11,2026-01-02 02:05:00,M19210,M,301.9,309.7,7.800000000000011,1568,37.5,6157.5216010359945,135,0,NoFailure,False
4352,12,2026-01-02 02:05:00,L51531,L,301.8,309.6,7.800000000000011,1432,43.7,6553.194723780117,138,0,NoFailure,False
4353,13,2026-01-02 02:05:00,L51532,L,301.9,309.7,7.800000000000011,1424,42.8,6382.375859228929,140,0,NoFailure,False
4354,14,2026-01-02 02:05:00,M19213,M,302.0,309.7,7.699999999999989,1386,62.7,9100.377103359697,142,1,PWF,False
4355,15,2026-01-02 02:05:00,L51534,L,302.0,309.8,7.800000000000011,1456,58.1,8858.621076690451,145,0,NoFailure,False
4356,16,2026-01-02 02:05:00,H33769,H,302.0,309.8,7.800000000000011,1280,57.3,7680.565719496325,147,1,HDF,False
4357,17,2026-01-02 02:05:00,L51536,L,302.0,309.8,7.800000000000011,1649,31.0,5353.169161961888,152,0,NoFailure,False
4358,18,2026-01-02 02:05:00,L51537,L,302.0,309.9,7.899999999999977,1407,52.8,7779.588719937476,154,0,NoFailure,False
4359,19,2026-01-02 02:05:00,H33772,H,302.0,309.9,7.899999999999977,1606,34.5,5802.20747191499,156,0,NoFailure,False
4360,20,2026-01-02 02:05:00,M19219,M,302.1,310.0,7.899999999999977,1531,38.0,6092.385913351566,161,0,NoFailure,False
4361,1,2026-01-02 02:10:00,L51540,L,302.1,310.1,8.0,1543,35.8,5784.656440956933,164,0,NoFailure,False
4362,2,2026-01-02 02:10:00,M19221,M,302.1,310.1,8.0,1379,48.2,6960.491739342522,166,1,HDF,False
4363,3,2026-01-02 02:10:00,L51542,L,302.1,310.1,8.0,1447,46.6,7061.274031669682,169,0,NoFailure,False
4364,4,2026-01-02 02:10:00,H33777,H,302.1,310.1,8.0,1844,24.6,4750.339419640054,171,0,NoFailure,False
4365,5,2026-01-02 02:10:00,H33778,H,302.1,310.1,8.0,1615,29.9,5056.759895095691,176,0,NoFailure,False
4366,6,2026-01-02 02:10:00,L51545,L,302.0,310.0,8.0,1449,48.8,7404.859548217287,181,0,NoFailure,False
4367,7,2026-01-02 02:10:00,L51546,L,302.0,309.9,7.899999999999977,1388,51.4,7471.042433452911,183,0,NoFailure,False
4368,8,2026-01-02 02:10:00,H33781,H,302.0,309.9,7.899999999999977,1447,42.8,6485.461986168721,185,0,NoFailure,False
4369,9,2026-01-02 02:10:00,L51548,L,302.0,310.0,8.0,1664,28.6,4983.655034046657,190,0,NoFailure,False
4370,10,2026-01-02 02:10:00,H33783,H,302.0,309.9,7.899999999999977,1735,27.2,4941.934683606984,192,0,NoFailure,False
4371,11,2026-01-02 02:10:00,L51550,L,302.0,309.9,7.899999999999977,1308,57.6,7889.670126519263,197,1,HDF,False
4372,12,2026-01-02 02:10:00,L51551,L,302.0,309.8,7.800000000000011,1480,40.0,6199.409503083858,199,0,NoFailure,False
4373,13,2026-01-02 02:10:00,M19232,M,301.9,309.6,7.7000000000000455,1439,41.7,6283.84504163684,201,0,NoFailure,False
4374,14,2026-01-02 02:10:00,M19233,M,301.9,309.7,7.800000000000011,1533,35.9,5763.220307083939,204,0,NoFailure,False
4375,15,2026-01-02 02:10:00,L51554,L,302.0,309.7,7.699999999999989,1551,34.8,5652.2278386326125,207,0,NoFailure,False
4376,16,2026-01-02 02:10:00,L51555,L,302.0,309.7,7.699999999999989,1414,36.3,5375.07653473292,209,0,NoFailure,False
4377,17,2026-01-02 02:10:00,M19236,M,301.9,309.6,7.7000000000000455,1551,34.6,5619.743770594495,211,0,NoFailure,False
4378,18,2026-01-02 02:10:00,M19237,M,301.8,309.6,7.800000000000011,1436,49.0,7368.50084923974,214,0,NoFailure,False
4379,19,2026-01-02 02:10:00,M19238,M,301.9,309.6,7.7000000000000455,1385,45.8,6642.688226505378,217,0,NoFailure,False
4380,20,2026-01-02 02:10:00,M19239,M,301.8,309.5,7.699999999999989,1732,30.1,5459.375937604247,220,0,NoFailure,False
